# Time        	(total_x total_y total_z)	(pressure_x pressure_y pressure_z)	(viscous_x viscous_y viscous_z)
1927          	(-5.211020e+02 2.182671e+01 4.309806e+02)	(-5.211214e+02 1.878741e+01 4.348644e+02)	(1.948975e-02 3.039300e+00 -3.883800e+00)
1928          	(-5.211021e+02 2.186270e+01 4.309543e+02)	(-5.211215e+02 1.882336e+01 4.348382e+02)	(1.946450e-02 3.039343e+00 -3.883949e+00)
1929          	(-5.211041e+02 2.188526e+01 4.309438e+02)	(-5.211235e+02 1.884588e+01 4.348279e+02)	(1.943929e-02 3.039383e+00 -3.884099e+00)
1930          	(-5.211066e+02 2.195689e+01 4.309172e+02)	(-5.211261e+02 1.891748e+01 4.348014e+02)	(1.941439e-02 3.039414e+00 -3.884251e+00)
1931          	(-5.211095e+02 2.199983e+01 4.309000e+02)	(-5.211289e+02 1.896038e+01 4.347844e+02)	(1.938894e-02 3.039450e+00 -3.884407e+00)
1932          	(-5.211117e+02 2.206977e+01 4.308678e+02)	(-5.211311e+02 1.903028e+01 4.347523e+02)	(1.936332e-02 3.039486e+00 -3.884562e+00)
1933          	(-5.211136e+02 2.209774e+01 4.308482e+02)	(-5.211329e+02 1.905823e+01 4.347330e+02)	(1.933822e-02 3.039511e+00 -3.884717e+00)
1934          	(-5.211170e+02 2.219217e+01 4.308134e+02)	(-5.211363e+02 1.915263e+01 4.346983e+02)	(1.931252e-02 3.039538e+00 -3.884877e+00)
1935          	(-5.211185e+02 2.221035e+01 4.307922e+02)	(-5.211378e+02 1.917078e+01 4.346772e+02)	(1.928682e-02 3.039567e+00 -3.885035e+00)
1936          	(-5.211201e+02 2.223206e+01 4.307730e+02)	(-5.211394e+02 1.919247e+01 4.346582e+02)	(1.926109e-02 3.039592e+00 -3.885200e+00)
1937          	(-5.211231e+02 2.229447e+01 4.307495e+02)	(-5.211423e+02 1.925485e+01 4.346349e+02)	(1.923506e-02 3.039620e+00 -3.885368e+00)
1938          	(-5.211243e+02 2.233438e+01 4.307215e+02)	(-5.211435e+02 1.929473e+01 4.346070e+02)	(1.920907e-02 3.039647e+00 -3.885536e+00)
1939          	(-5.211261e+02 2.238662e+01 4.306941e+02)	(-5.211453e+02 1.934696e+01 4.345798e+02)	(1.918397e-02 3.039660e+00 -3.885701e+00)
1940          	(-5.211295e+02 2.245980e+01 4.306659e+02)	(-5.211487e+02 1.942012e+01 4.345518e+02)	(1.915809e-02 3.039682e+00 -3.885876e+00)
1941          	(-5.211316e+02 2.250763e+01 4.306355e+02)	(-5.211507e+02 1.946793e+01 4.345215e+02)	(1.913253e-02 3.039701e+00 -3.886048e+00)
1942          	(-5.211338e+02 2.255146e+01 4.306083e+02)	(-5.211529e+02 1.951175e+01 4.344946e+02)	(1.910730e-02 3.039713e+00 -3.886226e+00)
1943          	(-5.211375e+02 2.261335e+01 4.305823e+02)	(-5.211566e+02 1.957363e+01 4.344688e+02)	(1.908178e-02 3.039728e+00 -3.886409e+00)
1944          	(-5.211392e+02 2.264368e+01 4.305577e+02)	(-5.211582e+02 1.960394e+01 4.344443e+02)	(1.905638e-02 3.039742e+00 -3.886594e+00)
1945          	(-5.211412e+02 2.268669e+01 4.305325e+02)	(-5.211602e+02 1.964695e+01 4.344193e+02)	(1.903185e-02 3.039742e+00 -3.886780e+00)
1946          	(-5.211442e+02 2.275203e+01 4.305036e+02)	(-5.211632e+02 1.971228e+01 4.343906e+02)	(1.900708e-02 3.039744e+00 -3.886974e+00)
1947          	(-5.211469e+02 2.280756e+01 4.304680e+02)	(-5.211659e+02 1.976781e+01 4.343552e+02)	(1.898242e-02 3.039749e+00 -3.887169e+00)
1948          	(-5.211489e+02 2.283808e+01 4.304408e+02)	(-5.211678e+02 1.979833e+01 4.343281e+02)	(1.895803e-02 3.039750e+00 -3.887372e+00)
1949          	(-5.211522e+02 2.289567e+01 4.304183e+02)	(-5.211711e+02 1.985591e+01 4.343059e+02)	(1.893364e-02 3.039752e+00 -3.887578e+00)
1950          	(-5.211532e+02 2.292034e+01 4.303928e+02)	(-5.211721e+02 1.988058e+01 4.342806e+02)	(1.890920e-02 3.039757e+00 -3.887791e+00)
1951          	(-5.211559e+02 2.297185e+01 4.303662e+02)	(-5.211748e+02 1.993211e+01 4.342542e+02)	(1.888647e-02 3.039740e+00 -3.887994e+00)
1952          	(-5.211602e+02 2.303914e+01 4.303438e+02)	(-5.211790e+02 1.999941e+01 4.342320e+02)	(1.886304e-02 3.039736e+00 -3.888210e+00)
1953          	(-5.211640e+02 2.309811e+01 4.303180e+02)	(-5.211828e+02 2.005838e+01 4.342064e+02)	(1.883978e-02 3.039732e+00 -3.888428e+00)
1954          	(-5.211648e+02 2.311240e+01 4.302891e+02)	(-5.211836e+02 2.007267e+01 4.341778e+02)	(1.881646e-02 3.039731e+00 -3.888653e+00)
1955          	(-5.211673e+02 2.315987e+01 4.302616e+02)	(-5.211861e+02 2.012016e+01 4.341505e+02)	(1.879481e-02 3.039709e+00 -3.888867e+00)
1956          	(-5.211711e+02 2.322793e+01 4.302370e+02)	(-5.211898e+02 2.018823e+01 4.341261e+02)	(1.877237e-02 3.039699e+00 -3.889094e+00)
1957          	(-5.211738e+02 2.328553e+01 4.302057e+02)	(-5.211925e+02 2.024584e+01 4.340950e+02)	(1.875016e-02 3.039692e+00 -3.889321e+00)
1958          	(-5.211742e+02 2.328971e+01 4.301833e+02)	(-5.211929e+02 2.025002e+01 4.340729e+02)	(1.872770e-02 3.039691e+00 -3.889558e+00)
1959          	(-5.211773e+02 2.333951e+01 4.301589e+02)	(-5.211960e+02 2.029985e+01 4.340487e+02)	(1.870744e-02 3.039664e+00 -3.889779e+00)
1960          	(-5.211815e+02 2.341393e+01 4.301299e+02)	(-5.212002e+02 2.037427e+01 4.340199e+02)	(1.868634e-02 3.039653e+00 -3.890014e+00)
1961          	(-5.211849e+02 2.347765e+01 4.300991e+02)	(-5.212035e+02 2.043800e+01 4.339893e+02)	(1.866539e-02 3.039646e+00 -3.890249e+00)
1962          	(-5.211855e+02 2.348605e+01 4.300737e+02)	(-5.212041e+02 2.044640e+01 4.339642e+02)	(1.864436e-02 3.039645e+00 -3.890493e+00)
1963          	(-5.211887e+02 2.352861e+01 4.300550e+02)	(-5.212073e+02 2.048899e+01 4.339457e+02)	(1.862527e-02 3.039621e+00 -3.890721e+00)
1964          	(-5.211929e+02 2.359869e+01 4.300284e+02)	(-5.212115e+02 2.055908e+01 4.339194e+02)	(1.860530e-02 3.039612e+00 -3.890964e+00)
1965          	(-5.211964e+02 2.365286e+01 4.300017e+02)	(-5.212150e+02 2.061325e+01 4.338929e+02)	(1.858548e-02 3.039605e+00 -3.891207e+00)
1966          	(-5.211968e+02 2.365856e+01 4.299765e+02)	(-5.212153e+02 2.061896e+01 4.338679e+02)	(1.856534e-02 3.039605e+00 -3.891459e+00)
1967          	(-5.211998e+02 2.371113e+01 4.299468e+02)	(-5.212183e+02 2.067155e+01 4.338385e+02)	(1.854742e-02 3.039580e+00 -3.891694e+00)
1968          	(-5.212039e+02 2.377986e+01 4.299241e+02)	(-5.212225e+02 2.074029e+01 4.338160e+02)	(1.852870e-02 3.039569e+00 -3.891944e+00)
1969          	(-5.212073e+02 2.383826e+01 4.299007e+02)	(-5.212258e+02 2.079870e+01 4.337929e+02)	(1.851020e-02 3.039562e+00 -3.892194e+00)
1970          	(-5.212078e+02 2.384385e+01 4.298772e+02)	(-5.212263e+02 2.080429e+01 4.337696e+02)	(1.849148e-02 3.039560e+00 -3.892452e+00)
1971          	(-5.212108e+02 2.388942e+01 4.298532e+02)	(-5.212292e+02 2.084989e+01 4.337459e+02)	(1.847484e-02 3.039536e+00 -3.892694e+00)
1972          	(-5.212150e+02 2.395852e+01 4.298280e+02)	(-5.212334e+02 2.091900e+01 4.337210e+02)	(1.845732e-02 3.039527e+00 -3.892951e+00)
1973          	(-5.212183e+02 2.401106e+01 4.298055e+02)	(-5.212368e+02 2.097154e+01 4.336987e+02)	(1.844006e-02 3.039519e+00 -3.893206e+00)
1974          	(-5.212185e+02 2.401344e+01 4.297830e+02)	(-5.212369e+02 2.097392e+01 4.336765e+02)	(1.842252e-02 3.039519e+00 -3.893470e+00)
1975          	(-5.212212e+02 2.406476e+01 4.297572e+02)	(-5.212396e+02 2.102526e+01 4.336509e+02)	(1.840721e-02 3.039492e+00 -3.893717e+00)
1976          	(-5.212254e+02 2.413636e+01 4.297316e+02)	(-5.212438e+02 2.109688e+01 4.336256e+02)	(1.839097e-02 3.039480e+00 -3.893976e+00)
1977          	(-5.212289e+02 2.419439e+01 4.297084e+02)	(-5.212472e+02 2.115492e+01 4.336026e+02)	(1.837490e-02 3.039470e+00 -3.894235e+00)
1978          	(-5.212292e+02 2.419720e+01 4.296880e+02)	(-5.212476e+02 2.115773e+01 4.335825e+02)	(1.835854e-02 3.039467e+00 -3.894502e+00)
1979          	(-5.212319e+02 2.424222e+01 4.296652e+02)	(-5.212502e+02 2.120278e+01 4.335600e+02)	(1.834424e-02 3.039438e+00 -3.894751e+00)
1980          	(-5.212355e+02 2.431060e+01 4.296371e+02)	(-5.212538e+02 2.127117e+01 4.335321e+02)	(1.832905e-02 3.039423e+00 -3.895014e+00)
1981          	(-5.212383e+02 2.436935e+01 4.296054e+02)	(-5.212566e+02 2.132994e+01 4.335006e+02)	(1.831401e-02 3.039410e+00 -3.895274e+00)
1982          	(-5.212379e+02 2.437503e+01 4.295764e+02)	(-5.212562e+02 2.133563e+01 4.334719e+02)	(1.829876e-02 3.039404e+00 -3.895544e+00)
1983          	(-5.212407e+02 2.442081e+01 4.295570e+02)	(-5.212589e+02 2.138144e+01 4.334528e+02)	(1.828572e-02 3.039373e+00 -3.895798e+00)
1984          	(-5.212448e+02 2.448839e+01 4.295370e+02)	(-5.212631e+02 2.144903e+01 4.334331e+02)	(1.827186e-02 3.039359e+00 -3.896068e+00)
1985          	(-5.212481e+02 2.454743e+01 4.295108e+02)	(-5.212664e+02 2.150808e+01 4.334071e+02)	(1.825810e-02 3.039349e+00 -3.896340e+00)
1986          	(-5.212485e+02 2.455179e+01 4.294875e+02)	(-5.212667e+02 2.151245e+01 4.333841e+02)	(1.824414e-02 3.039343e+00 -3.896617e+00)
1987          	(-5.212512e+02 2.459753e+01 4.294634e+02)	(-5.212694e+02 2.155821e+01 4.333603e+02)	(1.823218e-02 3.039311e+00 -3.896876e+00)
1988          	(-5.212549e+02 2.466584e+01 4.294373e+02)	(-5.212731e+02 2.162654e+01 4.333344e+02)	(1.821932e-02 3.039294e+00 -3.897148e+00)
1989          	(-5.212578e+02 2.471796e+01 4.294143e+02)	(-5.212760e+02 2.167868e+01 4.333117e+02)	(1.820668e-02 3.039279e+00 -3.897417e+00)
1990          	(-5.212577e+02 2.471839e+01 4.293943e+02)	(-5.212758e+02 2.167912e+01 4.332920e+02)	(1.819382e-02 3.039270e+00 -3.897696e+00)
1991          	(-5.212601e+02 2.476482e+01 4.293737e+02)	(-5.212783e+02 2.172558e+01 4.332716e+02)	(1.818323e-02 3.039234e+00 -3.897955e+00)
1992          	(-5.212642e+02 2.483140e+01 4.293534e+02)	(-5.212824e+02 2.179219e+01 4.332517e+02)	(1.817176e-02 3.039213e+00 -3.898226e+00)
1993          	(-5.212670e+02 2.489047e+01 4.293274e+02)	(-5.212852e+02 2.185127e+01 4.332259e+02)	(1.816042e-02 3.039195e+00 -3.898497e+00)
1994          	(-5.212671e+02 2.489404e+01 4.293081e+02)	(-5.212853e+02 2.185486e+01 4.332069e+02)	(1.814898e-02 3.039183e+00 -3.898773e+00)
1995          	(-5.212695e+02 2.493810e+01 4.292890e+02)	(-5.212876e+02 2.189895e+01 4.331880e+02)	(1.813951e-02 3.039150e+00 -3.899034e+00)
1996          	(-5.212733e+02 2.500298e+01 4.292688e+02)	(-5.212914e+02 2.196384e+01 4.331681e+02)	(1.812924e-02 3.039131e+00 -3.899307e+00)
1997          	(-5.212762e+02 2.505316e+01 4.292486e+02)	(-5.212943e+02 2.201404e+01 4.331482e+02)	(1.811919e-02 3.039116e+00 -3.899577e+00)
1998          	(-5.212756e+02 2.505052e+01 4.292275e+02)	(-5.212937e+02 2.201141e+01 4.331273e+02)	(1.810879e-02 3.039111e+00 -3.899854e+00)
1999          	(-5.212778e+02 2.509871e+01 4.292049e+02)	(-5.212959e+02 2.205963e+01 4.331050e+02)	(1.810086e-02 3.039080e+00 -3.900112e+00)
2000          	(-5.212816e+02 2.516880e+01 4.291813e+02)	(-5.212997e+02 2.212973e+01 4.330817e+02)	(1.809207e-02 3.039065e+00 -3.900380e+00)
2001          	(-5.212845e+02 2.522709e+01 4.291579e+02)	(-5.213026e+02 2.218803e+01 4.330586e+02)	(1.808331e-02 3.039057e+00 -3.900646e+00)
2002          	(-5.212843e+02 2.523163e+01 4.291347e+02)	(-5.213023e+02 2.219257e+01 4.330357e+02)	(1.807449e-02 3.039056e+00 -3.900914e+00)
2003          	(-5.212863e+02 2.527094e+01 4.291158e+02)	(-5.213044e+02 2.223191e+01 4.330169e+02)	(1.806746e-02 3.039037e+00 -3.901166e+00)
2004          	(-5.212895e+02 2.533195e+01 4.290988e+02)	(-5.213076e+02 2.229292e+01 4.330002e+02)	(1.805971e-02 3.039035e+00 -3.901428e+00)
2005          	(-5.212916e+02 2.537702e+01 4.290769e+02)	(-5.213097e+02 2.233798e+01 4.329786e+02)	(1.805229e-02 3.039038e+00 -3.901684e+00)
2006          	(-5.212914e+02 2.536942e+01 4.290605e+02)	(-5.213095e+02 2.233037e+01 4.329624e+02)	(1.804431e-02 3.039055e+00 -3.901948e+00)
2007          	(-5.212937e+02 2.541219e+01 4.290457e+02)	(-5.213118e+02 2.237314e+01 4.329479e+02)	(1.803901e-02 3.039043e+00 -3.902189e+00)
2008          	(-5.212973e+02 2.547862e+01 4.290275e+02)	(-5.213153e+02 2.243957e+01 4.329299e+02)	(1.803287e-02 3.039050e+00 -3.902439e+00)
2009          	(-5.213003e+02 2.553587e+01 4.290057e+02)	(-5.213183e+02 2.249680e+01 4.329084e+02)	(1.802672e-02 3.039065e+00 -3.902687e+00)
2010          	(-5.213002e+02 2.554104e+01 4.289862e+02)	(-5.213182e+02 2.250195e+01 4.328891e+02)	(1.802070e-02 3.039085e+00 -3.902935e+00)
2011          	(-5.213020e+02 2.557619e+01 4.289693e+02)	(-5.213200e+02 2.253709e+01 4.328725e+02)	(1.801626e-02 3.039092e+00 -3.903170e+00)
2012          	(-5.213053e+02 2.563461e+01 4.289535e+02)	(-5.213233e+02 2.259550e+01 4.328569e+02)	(1.801113e-02 3.039116e+00 -3.903411e+00)
2013          	(-5.213072e+02 2.566660e+01 4.289402e+02)	(-5.213252e+02 2.262746e+01 4.328438e+02)	(1.800624e-02 3.039144e+00 -3.903644e+00)
2014          	(-5.213070e+02 2.565487e+01 4.289303e+02)	(-5.213250e+02 2.261568e+01 4.328342e+02)	(1.800049e-02 3.039189e+00 -3.903884e+00)
2015          	(-5.213096e+02 2.569845e+01 4.289185e+02)	(-5.213276e+02 2.265925e+01 4.328226e+02)	(1.799767e-02 3.039202e+00 -3.904098e+00)
2016          	(-5.213129e+02 2.576061e+01 4.289040e+02)	(-5.213309e+02 2.272138e+01 4.328083e+02)	(1.799400e-02 3.039234e+00 -3.904320e+00)
2017          	(-5.213160e+02 2.581528e+01 4.288882e+02)	(-5.213339e+02 2.277600e+01 4.327927e+02)	(1.799049e-02 3.039277e+00 -3.904539e+00)
2018          	(-5.213164e+02 2.581965e+01 4.288765e+02)	(-5.213344e+02 2.278032e+01 4.327813e+02)	(1.798742e-02 3.039325e+00 -3.904754e+00)
2019          	(-5.213173e+02 2.584826e+01 4.288668e+02)	(-5.213353e+02 2.280890e+01 4.327718e+02)	(1.798574e-02 3.039365e+00 -3.904959e+00)
2020          	(-5.213203e+02 2.591784e+01 4.288548e+02)	(-5.213383e+02 2.287843e+01 4.327600e+02)	(1.798383e-02 3.039413e+00 -3.905164e+00)
2021          	(-5.213213e+02 2.593102e+01 4.288480e+02)	(-5.213393e+02 2.289154e+01 4.327534e+02)	(1.798233e-02 3.039472e+00 -3.905363e+00)
2022          	(-5.213223e+02 2.593668e+01 4.288519e+02)	(-5.213403e+02 2.289715e+01 4.327575e+02)	(1.798200e-02 3.039530e+00 -3.905560e+00)
2023          	(-5.213252e+02 2.599156e+01 4.288615e+02)	(-5.213432e+02 2.295196e+01 4.327673e+02)	(1.798187e-02 3.039600e+00 -3.905757e+00)
2024          	(-5.213264e+02 2.597123e+01 4.288654e+02)	(-5.213444e+02 2.293155e+01 4.327713e+02)	(1.798173e-02 3.039679e+00 -3.905951e+00)
2025          	(-5.213301e+02 2.597919e+01 4.288735e+02)	(-5.213481e+02 2.293943e+01 4.327796e+02)	(1.798213e-02 3.039758e+00 -3.906142e+00)
2026          	(-5.213408e+02 2.607036e+01 4.288902e+02)	(-5.213588e+02 2.303051e+01 4.327966e+02)	(1.798146e-02 3.039850e+00 -3.906334e+00)
2027          	(-5.213425e+02 2.604332e+01 4.288932e+02)	(-5.213605e+02 2.300337e+01 4.327997e+02)	(1.798093e-02 3.039950e+00 -3.906517e+00)
2028          	(-5.213447e+02 2.602546e+01 4.289209e+02)	(-5.213626e+02 2.298541e+01 4.328276e+02)	(1.798052e-02 3.040053e+00 -3.906704e+00)
2029          	(-5.213481e+02 2.604145e+01 4.289301e+02)	(-5.213661e+02 2.300129e+01 4.328369e+02)	(1.798032e-02 3.040164e+00 -3.906886e+00)
2030          	(-5.213515e+02 2.603086e+01 4.289626e+02)	(-5.213695e+02 2.299058e+01 4.328697e+02)	(1.797998e-02 3.040280e+00 -3.907064e+00)
2031          	(-5.213558e+02 2.603102e+01 4.289807e+02)	(-5.213738e+02 2.299064e+01 4.328879e+02)	(1.798088e-02 3.040383e+00 -3.907232e+00)
2032          	(-5.213626e+02 2.604663e+01 4.290100e+02)	(-5.213806e+02 2.300613e+01 4.329174e+02)	(1.798042e-02 3.040495e+00 -3.907401e+00)
2033          	(-5.213710e+02 2.605815e+01 4.290550e+02)	(-5.213890e+02 2.301754e+01 4.329626e+02)	(1.797939e-02 3.040607e+00 -3.907560e+00)
2034          	(-5.213725e+02 2.602880e+01 4.290605e+02)	(-5.213905e+02 2.298807e+01 4.329683e+02)	(1.797821e-02 3.040722e+00 -3.907712e+00)
2035          	(-5.213762e+02 2.603048e+01 4.290828e+02)	(-5.213942e+02 2.298965e+01 4.329907e+02)	(1.797786e-02 3.040822e+00 -3.907854e+00)
2036          	(-5.213784e+02 2.606259e+01 4.290726e+02)	(-5.213963e+02 2.302166e+01 4.329806e+02)	(1.797678e-02 3.040938e+00 -3.908002e+00)
2037          	(-5.213806e+02 2.611477e+01 4.290615e+02)	(-5.213986e+02 2.307371e+01 4.329697e+02)	(1.797555e-02 3.041057e+00 -3.908147e+00)
2038          	(-5.213789e+02 2.611055e+01 4.290431e+02)	(-5.213969e+02 2.306937e+01 4.329514e+02)	(1.797426e-02 3.041180e+00 -3.908290e+00)
2039          	(-5.213797e+02 2.616913e+01 4.290159e+02)	(-5.213976e+02 2.312786e+01 4.329243e+02)	(1.797474e-02 3.041270e+00 -3.908406e+00)
2040          	(-5.213835e+02 2.624128e+01 4.289846e+02)	(-5.214015e+02 2.319993e+01 4.328931e+02)	(1.797537e-02 3.041349e+00 -3.908503e+00)
2041          	(-5.213878e+02 2.629480e+01 4.289551e+02)	(-5.214058e+02 2.325340e+01 4.328637e+02)	(1.797669e-02 3.041405e+00 -3.908570e+00)
2042          	(-5.213907e+02 2.630506e+01 4.289370e+02)	(-5.214086e+02 2.326362e+01 4.328457e+02)	(1.797841e-02 3.041438e+00 -3.908614e+00)
2043          	(-5.213959e+02 2.635150e+01 4.289207e+02)	(-5.214139e+02 2.331007e+01 4.328293e+02)	(1.798092e-02 3.041435e+00 -3.908629e+00)
2044          	(-5.214013e+02 2.640338e+01 4.289098e+02)	(-5.214193e+02 2.336195e+01 4.328184e+02)	(1.798201e-02 3.041433e+00 -3.908634e+00)
2045          	(-5.214048e+02 2.643110e+01 4.289061e+02)	(-5.214228e+02 2.338968e+01 4.328147e+02)	(1.798214e-02 3.041424e+00 -3.908624e+00)
2046          	(-5.214059e+02 2.641435e+01 4.289128e+02)	(-5.214238e+02 2.337293e+01 4.328214e+02)	(1.798093e-02 3.041419e+00 -3.908606e+00)
2047          	(-5.214087e+02 2.643092e+01 4.289254e+02)	(-5.214267e+02 2.338952e+01 4.328340e+02)	(1.797959e-02 3.041403e+00 -3.908580e+00)
2048          	(-5.214115e+02 2.646574e+01 4.289282e+02)	(-5.214295e+02 2.342434e+01 4.328368e+02)	(1.797642e-02 3.041401e+00 -3.908560e+00)
2049          	(-5.214142e+02 2.649299e+01 4.289203e+02)	(-5.214322e+02 2.345160e+01 4.328289e+02)	(1.797222e-02 3.041392e+00 -3.908524e+00)
2050          	(-5.214156e+02 2.647543e+01 4.289238e+02)	(-5.214335e+02 2.343406e+01 4.328322e+02)	(1.796652e-02 3.041363e+00 -3.908468e+00)
2051          	(-5.214180e+02 2.647011e+01 4.289410e+02)	(-5.214359e+02 2.342879e+01 4.328494e+02)	(1.796134e-02 3.041324e+00 -3.908409e+00)
2052          	(-5.214197e+02 2.649758e+01 4.289353e+02)	(-5.214376e+02 2.345627e+01 4.328436e+02)	(1.795515e-02 3.041301e+00 -3.908362e+00)
2053          	(-5.214188e+02 2.652348e+01 4.289141e+02)	(-5.214367e+02 2.348220e+01 4.328225e+02)	(1.794865e-02 3.041282e+00 -3.908313e+00)
2054          	(-5.214167e+02 2.651120e+01 4.289064e+02)	(-5.214347e+02 2.346989e+01 4.328147e+02)	(1.794175e-02 3.041308e+00 -3.908300e+00)
2055          	(-5.214179e+02 2.654680e+01 4.288915e+02)	(-5.214358e+02 2.350545e+01 4.327998e+02)	(1.793602e-02 3.041346e+00 -3.908304e+00)
2056          	(-5.214197e+02 2.659734e+01 4.288675e+02)	(-5.214377e+02 2.355594e+01 4.327758e+02)	(1.792925e-02 3.041405e+00 -3.908320e+00)
2057          	(-5.214207e+02 2.663075e+01 4.288489e+02)	(-5.214386e+02 2.358927e+01 4.327573e+02)	(1.792202e-02 3.041473e+00 -3.908335e+00)
2058          	(-5.214200e+02 2.661953e+01 4.288444e+02)	(-5.214379e+02 2.357799e+01 4.327527e+02)	(1.791436e-02 3.041547e+00 -3.908351e+00)
2059          	(-5.214215e+02 2.664684e+01 4.288382e+02)	(-5.214394e+02 2.360524e+01 4.327465e+02)	(1.790734e-02 3.041609e+00 -3.908359e+00)
2060          	(-5.214235e+02 2.669746e+01 4.288147e+02)	(-5.214414e+02 2.365578e+01 4.327230e+02)	(1.789904e-02 3.041683e+00 -3.908370e+00)
2061          	(-5.214245e+02 2.672782e+01 4.287914e+02)	(-5.214424e+02 2.368606e+01 4.326997e+02)	(1.789042e-02 3.041759e+00 -3.908375e+00)
2062          	(-5.214234e+02 2.671627e+01 4.287807e+02)	(-5.214413e+02 2.367444e+01 4.326891e+02)	(1.788131e-02 3.041838e+00 -3.908378e+00)
2063          	(-5.214251e+02 2.674109e+01 4.287775e+02)	(-5.214429e+02 2.369919e+01 4.326859e+02)	(1.787299e-02 3.041900e+00 -3.908368e+00)
2064          	(-5.214277e+02 2.678122e+01 4.287707e+02)	(-5.214456e+02 2.373924e+01 4.326791e+02)	(1.786356e-02 3.041973e+00 -3.908363e+00)
2065          	(-5.214292e+02 2.680634e+01 4.287619e+02)	(-5.214470e+02 2.376430e+01 4.326703e+02)	(1.785390e-02 3.042047e+00 -3.908354e+00)
2066          	(-5.214287e+02 2.679173e+01 4.287571e+02)	(-5.214465e+02 2.374961e+01 4.326654e+02)	(1.784385e-02 3.042124e+00 -3.908342e+00)
2067          	(-5.214304e+02 2.682082e+01 4.287477e+02)	(-5.214483e+02 2.377863e+01 4.326560e+02)	(1.783460e-02 3.042185e+00 -3.908320e+00)
2068          	(-5.214333e+02 2.686286e+01 4.287379e+02)	(-5.214512e+02 2.382060e+01 4.326462e+02)	(1.782438e-02 3.042257e+00 -3.908310e+00)
2069          	(-5.214356e+02 2.688710e+01 4.287256e+02)	(-5.214534e+02 2.384477e+01 4.326339e+02)	(1.781419e-02 3.042329e+00 -3.908306e+00)
2070          	(-5.214352e+02 2.687290e+01 4.287141e+02)	(-5.214530e+02 2.383050e+01 4.326224e+02)	(1.780387e-02 3.042404e+00 -3.908313e+00)
2071          	(-5.214358e+02 2.690901e+01 4.286942e+02)	(-5.214536e+02 2.386655e+01 4.326025e+02)	(1.779447e-02 3.042461e+00 -3.908310e+00)
2072          	(-5.214368e+02 2.695964e+01 4.286683e+02)	(-5.214545e+02 2.391711e+01 4.325766e+02)	(1.778400e-02 3.042531e+00 -3.908316e+00)
2073          	(-5.214385e+02 2.699102e+01 4.286517e+02)	(-5.214563e+02 2.394842e+01 4.325601e+02)	(1.777321e-02 3.042603e+00 -3.908320e+00)
2074          	(-5.214374e+02 2.697560e+01 4.286398e+02)	(-5.214552e+02 2.393292e+01 4.325481e+02)	(1.776205e-02 3.042679e+00 -3.908326e+00)
2075          	(-5.214387e+02 2.699042e+01 4.286305e+02)	(-5.214565e+02 2.394768e+01 4.325389e+02)	(1.775211e-02 3.042738e+00 -3.908327e+00)
2076          	(-5.214403e+02 2.706219e+01 4.285970e+02)	(-5.214581e+02 2.401938e+01 4.325053e+02)	(1.774077e-02 3.042813e+00 -3.908337e+00)
2077          	(-5.214414e+02 2.706692e+01 4.285902e+02)	(-5.214591e+02 2.402404e+01 4.324985e+02)	(1.772937e-02 3.042888e+00 -3.908344e+00)
2078          	(-5.214409e+02 2.706451e+01 4.285650e+02)	(-5.214586e+02 2.402154e+01 4.324733e+02)	(1.771749e-02 3.042962e+00 -3.908351e+00)
2079          	(-5.214430e+02 2.707737e+01 4.285673e+02)	(-5.214607e+02 2.403435e+01 4.324757e+02)	(1.770689e-02 3.043018e+00 -3.908348e+00)
2080          	(-5.214470e+02 2.713498e+01 4.285591e+02)	(-5.214646e+02 2.409189e+01 4.324674e+02)	(1.769497e-02 3.043087e+00 -3.908353e+00)
2081          	(-5.214482e+02 2.716228e+01 4.285410e+02)	(-5.214659e+02 2.411912e+01 4.324494e+02)	(1.768280e-02 3.043157e+00 -3.908355e+00)
2082          	(-5.214467e+02 2.714018e+01 4.285294e+02)	(-5.214644e+02 2.409695e+01 4.324377e+02)	(1.767052e-02 3.043231e+00 -3.908357e+00)
