# Time        	(total_x total_y total_z)	(pressure_x pressure_y pressure_z)	(viscous_x viscous_y viscous_z)
160           	(-3.652947e+01 1.637041e+03 3.902901e+03)	(-2.132620e+01 1.637077e+03 3.903489e+03)	(-1.520327e+01 -3.580476e-02 -5.884299e-01)
161           	(-3.658017e+01 1.637420e+03 3.903408e+03)	(-2.138702e+01 1.637453e+03 3.903998e+03)	(-1.519314e+01 -3.378326e-02 -5.903947e-01)
162           	(-3.652175e+01 1.637357e+03 3.903476e+03)	(-2.133907e+01 1.637388e+03 3.904068e+03)	(-1.518268e+01 -3.179307e-02 -5.923351e-01)
163           	(-3.638911e+01 1.636926e+03 3.903197e+03)	(-2.121687e+01 1.636955e+03 3.903792e+03)	(-1.517223e+01 -2.985046e-02 -5.941904e-01)
164           	(-3.638923e+01 1.637292e+03 3.903628e+03)	(-2.122828e+01 1.637320e+03 3.904224e+03)	(-1.516095e+01 -2.780944e-02 -5.961759e-01)
165           	(-3.627739e+01 1.636940e+03 3.903317e+03)	(-2.112728e+01 1.636966e+03 3.903915e+03)	(-1.515011e+01 -2.593907e-02 -5.980297e-01)
166           	(-3.625517e+01 1.636910e+03 3.903319e+03)	(-2.111623e+01 1.636935e+03 3.903919e+03)	(-1.513894e+01 -2.406588e-02 -5.998770e-01)
167           	(-3.624136e+01 1.636945e+03 3.903416e+03)	(-2.111389e+01 1.636967e+03 3.904018e+03)	(-1.512746e+01 -2.217780e-02 -6.017283e-01)
168           	(-3.609604e+01 1.636482e+03 3.902841e+03)	(-2.097981e+01 1.636502e+03 3.903445e+03)	(-1.511623e+01 -2.045346e-02 -6.034191e-01)
169           	(-3.608591e+01 1.636668e+03 3.903154e+03)	(-2.098135e+01 1.636687e+03 3.903760e+03)	(-1.510456e+01 -1.864539e-02 -6.051403e-01)
170           	(-3.604061e+01 1.636684e+03 3.903338e+03)	(-2.094798e+01 1.636700e+03 3.903944e+03)	(-1.509263e+01 -1.680451e-02 -6.067833e-01)
171           	(-3.602045e+01 1.636746e+03 3.903464e+03)	(-2.094003e+01 1.636761e+03 3.904073e+03)	(-1.508042e+01 -1.494276e-02 -6.083540e-01)
172           	(-3.598546e+01 1.636753e+03 3.903563e+03)	(-2.091753e+01 1.636766e+03 3.904173e+03)	(-1.506793e+01 -1.304925e-02 -6.098257e-01)
173           	(-3.594520e+01 1.636747e+03 3.903660e+03)	(-2.089002e+01 1.636759e+03 3.904271e+03)	(-1.505518e+01 -1.112428e-02 -6.112052e-01)
174           	(-3.584621e+01 1.636409e+03 3.903466e+03)	(-2.080384e+01 1.636419e+03 3.904079e+03)	(-1.504237e+01 -9.254013e-03 -6.124716e-01)
175           	(-3.581973e+01 1.636382e+03 3.902701e+03)	(-2.079135e+01 1.636390e+03 3.903315e+03)	(-1.502838e+01 -7.428824e-03 -6.142903e-01)
176           	(-3.569476e+01 1.635998e+03 3.902479e+03)	(-2.068043e+01 1.636004e+03 3.903095e+03)	(-1.501433e+01 -5.523087e-03 -6.160083e-01)
177           	(-3.547809e+01 1.635334e+03 3.902155e+03)	(-2.047771e+01 1.635338e+03 3.902773e+03)	(-1.500039e+01 -3.694970e-03 -6.174206e-01)
178           	(-3.537186e+01 1.635191e+03 3.901920e+03)	(-2.038371e+01 1.635193e+03 3.902539e+03)	(-1.498815e+01 -2.284174e-03 -6.187102e-01)
179           	(-3.520896e+01 1.634952e+03 3.901639e+03)	(-2.023395e+01 1.634952e+03 3.902259e+03)	(-1.497501e+01 -7.754132e-04 -6.200187e-01)
180           	(-3.521219e+01 1.634864e+03 3.901434e+03)	(-2.025068e+01 1.634863e+03 3.902055e+03)	(-1.496151e+01 7.363415e-04 -6.213261e-01)
181           	(-3.513923e+01 1.634890e+03 3.901748e+03)	(-2.019172e+01 1.634887e+03 3.902371e+03)	(-1.494752e+01 2.352355e-03 -6.226390e-01)
182           	(-3.506212e+01 1.635107e+03 3.902526e+03)	(-2.012915e+01 1.635103e+03 3.903150e+03)	(-1.493297e+01 3.948217e-03 -6.238481e-01)
183           	(-3.497412e+01 1.635286e+03 3.903490e+03)	(-2.005623e+01 1.635280e+03 3.904115e+03)	(-1.491789e+01 5.490715e-03 -6.249061e-01)
184           	(-3.496583e+01 1.635591e+03 3.904354e+03)	(-2.006377e+01 1.635584e+03 3.904979e+03)	(-1.490205e+01 7.037800e-03 -6.258408e-01)
185           	(-3.497062e+01 1.635417e+03 3.904267e+03)	(-2.008513e+01 1.635408e+03 3.904894e+03)	(-1.488549e+01 8.589769e-03 -6.267021e-01)
186           	(-3.488081e+01 1.635284e+03 3.904411e+03)	(-2.001202e+01 1.635273e+03 3.905039e+03)	(-1.486880e+01 1.014231e-02 -6.274027e-01)
187           	(-3.472624e+01 1.634602e+03 3.903591e+03)	(-1.987351e+01 1.634590e+03 3.904219e+03)	(-1.485273e+01 1.168883e-02 -6.280129e-01)
188           	(-3.461017e+01 1.634400e+03 3.904076e+03)	(-1.977402e+01 1.634387e+03 3.904705e+03)	(-1.483614e+01 1.312005e-02 -6.284633e-01)
189           	(-3.451929e+01 1.633978e+03 3.903608e+03)	(-1.969957e+01 1.633964e+03 3.904237e+03)	(-1.481971e+01 1.449089e-02 -6.287569e-01)
190           	(-3.439618e+01 1.633708e+03 3.903842e+03)	(-1.959276e+01 1.633692e+03 3.904471e+03)	(-1.480342e+01 1.583113e-02 -6.289297e-01)
191           	(-3.426035e+01 1.633185e+03 3.903590e+03)	(-1.947269e+01 1.633168e+03 3.904219e+03)	(-1.478766e+01 1.709720e-02 -6.289523e-01)
192           	(-3.413722e+01 1.632642e+03 3.903342e+03)	(-1.936481e+01 1.632623e+03 3.903971e+03)	(-1.477242e+01 1.838479e-02 -6.288620e-01)
193           	(-3.432536e+01 1.633819e+03 3.905089e+03)	(-1.956990e+01 1.633800e+03 3.905718e+03)	(-1.475546e+01 1.979617e-02 -6.287298e-01)
194           	(-3.425132e+01 1.633462e+03 3.904892e+03)	(-1.951313e+01 1.633441e+03 3.905521e+03)	(-1.473819e+01 2.124020e-02 -6.284239e-01)
195           	(-3.419658e+01 1.633220e+03 3.904703e+03)	(-1.947564e+01 1.633197e+03 3.905331e+03)	(-1.472093e+01 2.267517e-02 -6.280308e-01)
196           	(-3.410697e+01 1.632622e+03 3.904559e+03)	(-1.940328e+01 1.632598e+03 3.905186e+03)	(-1.470368e+01 2.405200e-02 -6.273757e-01)
197           	(-3.406431e+01 1.632616e+03 3.904859e+03)	(-1.937828e+01 1.632590e+03 3.905486e+03)	(-1.468604e+01 2.536471e-02 -6.265652e-01)
198           	(-3.393031e+01 1.631667e+03 3.902916e+03)	(-1.925821e+01 1.631640e+03 3.903542e+03)	(-1.467210e+01 2.657094e-02 -6.260134e-01)
199           	(-3.383463e+01 1.631307e+03 3.902821e+03)	(-1.917742e+01 1.631279e+03 3.903446e+03)	(-1.465721e+01 2.766623e-02 -6.254737e-01)
200           	(-3.367156e+01 1.631189e+03 3.903118e+03)	(-1.902874e+01 1.631160e+03 3.903743e+03)	(-1.464282e+01 2.860419e-02 -6.248757e-01)
201           	(-3.328265e+01 1.628904e+03 3.897700e+03)	(-1.865061e+01 1.628874e+03 3.898324e+03)	(-1.463205e+01 2.976057e-02 -6.243948e-01)
202           	(-3.333538e+01 1.629031e+03 3.897901e+03)	(-1.871446e+01 1.629000e+03 3.898525e+03)	(-1.462092e+01 3.078704e-02 -6.240892e-01)
203           	(-3.336643e+01 1.629010e+03 3.897749e+03)	(-1.875677e+01 1.628978e+03 3.898373e+03)	(-1.460966e+01 3.178498e-02 -6.237825e-01)
204           	(-3.340241e+01 1.628883e+03 3.897513e+03)	(-1.880419e+01 1.628851e+03 3.898136e+03)	(-1.459822e+01 3.276633e-02 -6.234651e-01)
205           	(-3.336323e+01 1.628348e+03 3.897764e+03)	(-1.877550e+01 1.628315e+03 3.898387e+03)	(-1.458773e+01 3.353524e-02 -6.229280e-01)
206           	(-3.343837e+01 1.628566e+03 3.898175e+03)	(-1.886114e+01 1.628532e+03 3.898797e+03)	(-1.457723e+01 3.419132e-02 -6.223042e-01)
207           	(-3.345595e+01 1.628579e+03 3.898260e+03)	(-1.888934e+01 1.628544e+03 3.898881e+03)	(-1.456661e+01 3.478878e-02 -6.216615e-01)
208           	(-3.341456e+01 1.628311e+03 3.898231e+03)	(-1.885786e+01 1.628276e+03 3.898852e+03)	(-1.455671e+01 3.528114e-02 -6.210769e-01)
209           	(-3.344891e+01 1.628441e+03 3.898653e+03)	(-1.890174e+01 1.628405e+03 3.899274e+03)	(-1.454717e+01 3.578027e-02 -6.204836e-01)
210           	(-3.343868e+01 1.628580e+03 3.899147e+03)	(-1.890099e+01 1.628544e+03 3.899767e+03)	(-1.453769e+01 3.625962e-02 -6.198850e-01)
211           	(-3.338725e+01 1.628714e+03 3.899736e+03)	(-1.885913e+01 1.628677e+03 3.900355e+03)	(-1.452811e+01 3.671467e-02 -6.192794e-01)
212           	(-3.331317e+01 1.628841e+03 3.900320e+03)	(-1.879479e+01 1.628804e+03 3.900939e+03)	(-1.451838e+01 3.714835e-02 -6.186644e-01)
213           	(-3.317543e+01 1.628901e+03 3.900726e+03)	(-1.866692e+01 1.628863e+03 3.901344e+03)	(-1.450851e+01 3.755149e-02 -6.180263e-01)
214           	(-3.314627e+01 1.628774e+03 3.900729e+03)	(-1.864781e+01 1.628736e+03 3.901346e+03)	(-1.449846e+01 3.791526e-02 -6.173348e-01)
215           	(-3.308582e+01 1.628807e+03 3.901106e+03)	(-1.859769e+01 1.628769e+03 3.901723e+03)	(-1.448814e+01 3.821814e-02 -6.165702e-01)
216           	(-3.302502e+01 1.628721e+03 3.901094e+03)	(-1.854760e+01 1.628682e+03 3.901710e+03)	(-1.447742e+01 3.849479e-02 -6.157471e-01)
217           	(-3.297228e+01 1.628676e+03 3.901220e+03)	(-1.850608e+01 1.628637e+03 3.901835e+03)	(-1.446619e+01 3.870085e-02 -6.148291e-01)
218           	(-3.296342e+01 1.628755e+03 3.901386e+03)	(-1.850925e+01 1.628716e+03 3.902000e+03)	(-1.445417e+01 3.891274e-02 -6.138028e-01)
219           	(-3.295739e+01 1.628914e+03 3.901928e+03)	(-1.851616e+01 1.628875e+03 3.902540e+03)	(-1.444123e+01 3.906307e-02 -6.125836e-01)
220           	(-3.281691e+01 1.628421e+03 3.901442e+03)	(-1.838823e+01 1.628381e+03 3.902054e+03)	(-1.442869e+01 3.917394e-02 -6.112628e-01)
221           	(-3.288200e+01 1.628829e+03 3.902556e+03)	(-1.846710e+01 1.628789e+03 3.903166e+03)	(-1.441490e+01 3.918448e-02 -6.097253e-01)
222           	(-3.289274e+01 1.629036e+03 3.903132e+03)	(-1.849258e+01 1.628997e+03 3.903740e+03)	(-1.440015e+01 3.930670e-02 -6.080760e-01)
223           	(-3.275666e+01 1.628555e+03 3.902801e+03)	(-1.837099e+01 1.628516e+03 3.903407e+03)	(-1.438567e+01 3.941215e-02 -6.063493e-01)
224           	(-3.265913e+01 1.628124e+03 3.902571e+03)	(-1.828873e+01 1.628084e+03 3.903175e+03)	(-1.437040e+01 3.954238e-02 -6.045128e-01)
225           	(-3.234972e+01 1.627158e+03 3.901050e+03)	(-1.799276e+01 1.627118e+03 3.901653e+03)	(-1.435696e+01 3.970131e-02 -6.027078e-01)
226           	(-3.231059e+01 1.627018e+03 3.901341e+03)	(-1.796782e+01 1.626978e+03 3.901942e+03)	(-1.434278e+01 3.973217e-02 -6.008161e-01)
227           	(-3.240354e+01 1.626606e+03 3.900828e+03)	(-1.807478e+01 1.626566e+03 3.901427e+03)	(-1.432876e+01 3.973405e-02 -5.988193e-01)
228           	(-3.224781e+01 1.626180e+03 3.900455e+03)	(-1.793314e+01 1.626141e+03 3.901052e+03)	(-1.431467e+01 3.970616e-02 -5.967606e-01)
229           	(-3.204878e+01 1.625652e+03 3.900103e+03)	(-1.774838e+01 1.625612e+03 3.900697e+03)	(-1.430040e+01 3.961523e-02 -5.946442e-01)
230           	(-3.193424e+01 1.624427e+03 3.897588e+03)	(-1.764703e+01 1.624388e+03 3.898181e+03)	(-1.428720e+01 3.942198e-02 -5.926640e-01)
231           	(-3.189452e+01 1.623796e+03 3.897178e+03)	(-1.762212e+01 1.623757e+03 3.897768e+03)	(-1.427240e+01 3.913611e-02 -5.906208e-01)
232           	(-3.160199e+01 1.621694e+03 3.892564e+03)	(-1.733827e+01 1.621655e+03 3.893153e+03)	(-1.426373e+01 3.945005e-02 -5.896765e-01)
233           	(-3.159938e+01 1.621457e+03 3.892378e+03)	(-1.734437e+01 1.621417e+03 3.892967e+03)	(-1.425501e+01 3.959931e-02 -5.889516e-01)
234           	(-3.159388e+01 1.621193e+03 3.892052e+03)	(-1.734771e+01 1.621154e+03 3.892640e+03)	(-1.424616e+01 3.965989e-02 -5.883203e-01)
235           	(-3.156352e+01 1.620859e+03 3.891551e+03)	(-1.732611e+01 1.620819e+03 3.892139e+03)	(-1.423741e+01 3.966499e-02 -5.877612e-01)
236           	(-3.145094e+01 1.620408e+03 3.890946e+03)	(-1.722202e+01 1.620369e+03 3.891533e+03)	(-1.422893e+01 3.967761e-02 -5.872577e-01)
237           	(-3.137758e+01 1.620221e+03 3.890883e+03)	(-1.715720e+01 1.620182e+03 3.891470e+03)	(-1.422039e+01 3.968018e-02 -5.867547e-01)
238           	(-3.132265e+01 1.620119e+03 3.890862e+03)	(-1.711088e+01 1.620079e+03 3.891448e+03)	(-1.421177e+01 3.966641e-02 -5.862600e-01)
239           	(-3.126028e+01 1.620002e+03 3.890851e+03)	(-1.705715e+01 1.619962e+03 3.891437e+03)	(-1.420314e+01 3.964707e-02 -5.857301e-01)
240           	(-3.118125e+01 1.619884e+03 3.890865e+03)	(-1.698691e+01 1.619845e+03 3.891451e+03)	(-1.419434e+01 3.960601e-02 -5.851946e-01)
241           	(-3.109265e+01 1.619689e+03 3.890805e+03)	(-1.690726e+01 1.619649e+03 3.891390e+03)	(-1.418540e+01 3.955623e-02 -5.846343e-01)
242           	(-3.105729e+01 1.619657e+03 3.890794e+03)	(-1.688099e+01 1.619617e+03 3.891378e+03)	(-1.417630e+01 3.950151e-02 -5.840414e-01)
243           	(-3.097869e+01 1.619558e+03 3.890782e+03)	(-1.681153e+01 1.619519e+03 3.891366e+03)	(-1.416716e+01 3.945201e-02 -5.834248e-01)
244           	(-3.091872e+01 1.619373e+03 3.890594e+03)	(-1.676075e+01 1.619334e+03 3.891177e+03)	(-1.415797e+01 3.939085e-02 -5.827957e-01)
245           	(-3.083928e+01 1.619259e+03 3.890586e+03)	(-1.669052e+01 1.619220e+03 3.891168e+03)	(-1.414876e+01 3.931962e-02 -5.821543e-01)
246           	(-3.077925e+01 1.619121e+03 3.890445e+03)	(-1.663976e+01 1.619081e+03 3.891026e+03)	(-1.413948e+01 3.922761e-02 -5.814957e-01)
247           	(-3.069082e+01 1.618963e+03 3.890389e+03)	(-1.656063e+01 1.618924e+03 3.890970e+03)	(-1.413019e+01 3.915305e-02 -5.808274e-01)
248           	(-3.062748e+01 1.618810e+03 3.890234e+03)	(-1.650665e+01 1.618771e+03 3.890814e+03)	(-1.412083e+01 3.905768e-02 -5.801427e-01)
249           	(-3.056030e+01 1.618686e+03 3.890199e+03)	(-1.644885e+01 1.618647e+03 3.890779e+03)	(-1.411144e+01 3.895233e-02 -5.794393e-01)
250           	(-3.048695e+01 1.618561e+03 3.890098e+03)	(-1.638499e+01 1.618522e+03 3.890677e+03)	(-1.410196e+01 3.881711e-02 -5.787154e-01)
251           	(-3.043045e+01 1.618378e+03 3.890096e+03)	(-1.633782e+01 1.618339e+03 3.890674e+03)	(-1.409263e+01 3.864796e-02 -5.779425e-01)
252           	(-3.035909e+01 1.618288e+03 3.890026e+03)	(-1.627588e+01 1.618250e+03 3.890604e+03)	(-1.408320e+01 3.846690e-02 -5.771510e-01)
253           	(-3.028335e+01 1.618091e+03 3.889939e+03)	(-1.620959e+01 1.618053e+03 3.890515e+03)	(-1.407376e+01 3.826537e-02 -5.763207e-01)
254           	(-3.023384e+01 1.618058e+03 3.889960e+03)	(-1.616962e+01 1.618020e+03 3.890536e+03)	(-1.406422e+01 3.800829e-02 -5.754519e-01)
255           	(-3.017414e+01 1.617932e+03 3.889973e+03)	(-1.611945e+01 1.617894e+03 3.890548e+03)	(-1.405469e+01 3.776281e-02 -5.745200e-01)
256           	(-3.012261e+01 1.617887e+03 3.889977e+03)	(-1.607748e+01 1.617850e+03 3.890551e+03)	(-1.404513e+01 3.751741e-02 -5.735447e-01)
257           	(-3.006474e+01 1.617733e+03 3.889886e+03)	(-1.602912e+01 1.617696e+03 3.890459e+03)	(-1.403563e+01 3.726831e-02 -5.725181e-01)
258           	(-2.998721e+01 1.617586e+03 3.889779e+03)	(-1.596109e+01 1.617549e+03 3.890351e+03)	(-1.402612e+01 3.700425e-02 -5.714610e-01)
259           	(-2.994673e+01 1.617393e+03 3.889545e+03)	(-1.593020e+01 1.617357e+03 3.890115e+03)	(-1.401653e+01 3.669501e-02 -5.703729e-01)
260           	(-2.987590e+01 1.617188e+03 3.889304e+03)	(-1.586913e+01 1.617152e+03 3.889873e+03)	(-1.400677e+01 3.629911e-02 -5.692685e-01)
261           	(-2.963397e+01 1.616084e+03 3.888258e+03)	(-1.563659e+01 1.616048e+03 3.888826e+03)	(-1.399738e+01 3.583529e-02 -5.681657e-01)
262           	(-2.956707e+01 1.615958e+03 3.888137e+03)	(-1.557914e+01 1.615923e+03 3.888704e+03)	(-1.398792e+01 3.537646e-02 -5.670270e-01)
263           	(-2.951847e+01 1.615848e+03 3.887966e+03)	(-1.554008e+01 1.615813e+03 3.888532e+03)	(-1.397839e+01 3.489499e-02 -5.658521e-01)
264           	(-2.944917e+01 1.615724e+03 3.887889e+03)	(-1.548038e+01 1.615689e+03 3.888454e+03)	(-1.396879e+01 3.438807e-02 -5.646364e-01)
265           	(-2.941271e+01 1.615527e+03 3.887634e+03)	(-1.545356e+01 1.615493e+03 3.888197e+03)	(-1.395915e+01 3.385816e-02 -5.633722e-01)
266           	(-2.934282e+01 1.615441e+03 3.887560e+03)	(-1.539336e+01 1.615408e+03 3.888122e+03)	(-1.394946e+01 3.330200e-02 -5.620618e-01)
267           	(-2.926866e+01 1.615198e+03 3.887301e+03)	(-1.532885e+01 1.615165e+03 3.887862e+03)	(-1.393981e+01 3.281975e-02 -5.606706e-01)
268           	(-2.922561e+01 1.615167e+03 3.887225e+03)	(-1.529536e+01 1.615134e+03 3.887785e+03)	(-1.393024e+01 3.229397e-02 -5.592600e-01)
269           	(-2.920139e+01 1.615180e+03 3.887261e+03)	(-1.528018e+01 1.615148e+03 3.887819e+03)	(-1.392122e+01 3.178569e-02 -5.579061e-01)
270           	(-2.913914e+01 1.615083e+03 3.887201e+03)	(-1.522707e+01 1.615052e+03 3.887757e+03)	(-1.391207e+01 3.121359e-02 -5.564947e-01)
271           	(-2.910639e+01 1.614988e+03 3.887011e+03)	(-1.520333e+01 1.614957e+03 3.887566e+03)	(-1.390306e+01 3.061918e-02 -5.550516e-01)
272           	(-2.904800e+01 1.614926e+03 3.886976e+03)	(-1.515392e+01 1.614896e+03 3.887530e+03)	(-1.389408e+01 3.000821e-02 -5.535753e-01)
273           	(-2.899674e+01 1.614827e+03 3.886788e+03)	(-1.511159e+01 1.614798e+03 3.887340e+03)	(-1.388515e+01 2.936409e-02 -5.520555e-01)
274           	(-2.894918e+01 1.614730e+03 3.886825e+03)	(-1.507291e+01 1.614701e+03 3.887375e+03)	(-1.387627e+01 2.868140e-02 -5.504864e-01)
275           	(-2.890125e+01 1.614609e+03 3.886652e+03)	(-1.503385e+01 1.614581e+03 3.887201e+03)	(-1.386739e+01 2.797398e-02 -5.488729e-01)
276           	(-2.882996e+01 1.614485e+03 3.886507e+03)	(-1.497140e+01 1.614457e+03 3.887054e+03)	(-1.385856e+01 2.725075e-02 -5.472205e-01)
277           	(-2.878575e+01 1.614343e+03 3.886293e+03)	(-1.493597e+01 1.614317e+03 3.886838e+03)	(-1.384978e+01 2.651003e-02 -5.455354e-01)
278           	(-2.871920e+01 1.614237e+03 3.886192e+03)	(-1.487814e+01 1.614211e+03 3.886736e+03)	(-1.384106e+01 2.574699e-02 -5.438208e-01)
279           	(-2.866610e+01 1.614125e+03 3.885938e+03)	(-1.483356e+01 1.614100e+03 3.886481e+03)	(-1.383254e+01 2.500294e-02 -5.421173e-01)
280           	(-2.862646e+01 1.614199e+03 3.886049e+03)	(-1.480203e+01 1.614175e+03 3.886589e+03)	(-1.382444e+01 2.435941e-02 -5.405169e-01)
281           	(-2.860181e+01 1.614212e+03 3.885863e+03)	(-1.478496e+01 1.614187e+03 3.886402e+03)	(-1.381685e+01 2.404826e-02 -5.390626e-01)
282           	(-2.858220e+01 1.614203e+03 3.885844e+03)	(-1.477299e+01 1.614179e+03 3.886381e+03)	(-1.380921e+01 2.358631e-02 -5.376406e-01)
283           	(-2.856094e+01 1.614209e+03 3.885791e+03)	(-1.475941e+01 1.614186e+03 3.886328e+03)	(-1.380153e+01 2.300881e-02 -5.362163e-01)
284           	(-2.850189e+01 1.614114e+03 3.885715e+03)	(-1.470804e+01 1.614091e+03 3.886250e+03)	(-1.379385e+01 2.240956e-02 -5.347680e-01)
285           	(-2.845209e+01 1.614002e+03 3.885534e+03)	(-1.466591e+01 1.613980e+03 3.886068e+03)	(-1.378618e+01 2.177672e-02 -5.332879e-01)
286           	(-2.839662e+01 1.613888e+03 3.885332e+03)	(-1.461814e+01 1.613867e+03 3.885863e+03)	(-1.377848e+01 2.110586e-02 -5.317546e-01)
287           	(-2.835079e+01 1.613771e+03 3.885076e+03)	(-1.458001e+01 1.613751e+03 3.885606e+03)	(-1.377078e+01 2.040218e-02 -5.301552e-01)
288           	(-2.828778e+01 1.613599e+03 3.884897e+03)	(-1.452458e+01 1.613579e+03 3.885426e+03)	(-1.376321e+01 1.968656e-02 -5.285079e-01)
289           	(-2.825195e+01 1.613531e+03 3.884684e+03)	(-1.449636e+01 1.613512e+03 3.885210e+03)	(-1.375559e+01 1.896696e-02 -5.268153e-01)
290           	(-2.813197e+01 1.613150e+03 3.884160e+03)	(-1.438357e+01 1.613132e+03 3.884685e+03)	(-1.374840e+01 1.824817e-02 -5.251784e-01)
291           	(-2.811546e+01 1.613180e+03 3.884062e+03)	(-1.437430e+01 1.613163e+03 3.884586e+03)	(-1.374117e+01 1.753189e-02 -5.235174e-01)
292           	(-2.806047e+01 1.613142e+03 3.883966e+03)	(-1.432648e+01 1.613125e+03 3.884488e+03)	(-1.373399e+01 1.682840e-02 -5.218459e-01)
293           	(-2.801751e+01 1.613069e+03 3.883852e+03)	(-1.429053e+01 1.613053e+03 3.884372e+03)	(-1.372698e+01 1.612537e-02 -5.201854e-01)
294           	(-2.796783e+01 1.613039e+03 3.883797e+03)	(-1.424769e+01 1.613024e+03 3.884316e+03)	(-1.372014e+01 1.542324e-02 -5.185514e-01)
295           	(-2.790180e+01 1.612927e+03 3.883707e+03)	(-1.418831e+01 1.612912e+03 3.884224e+03)	(-1.371348e+01 1.473061e-02 -5.169603e-01)
296           	(-2.788240e+01 1.612956e+03 3.883634e+03)	(-1.417562e+01 1.612942e+03 3.884149e+03)	(-1.370678e+01 1.407852e-02 -5.153597e-01)
297           	(-2.783684e+01 1.612905e+03 3.883523e+03)	(-1.413679e+01 1.612892e+03 3.884037e+03)	(-1.370005e+01 1.343496e-02 -5.137369e-01)
298           	(-2.778683e+01 1.612862e+03 3.883449e+03)	(-1.409352e+01 1.612849e+03 3.883961e+03)	(-1.369331e+01 1.279511e-02 -5.120900e-01)
299           	(-2.778688e+01 1.612981e+03 3.883502e+03)	(-1.410014e+01 1.612969e+03 3.884012e+03)	(-1.368674e+01 1.207330e-02 -5.104807e-01)
300           	(-2.775493e+01 1.612975e+03 3.883556e+03)	(-1.407464e+01 1.612964e+03 3.884065e+03)	(-1.368029e+01 1.139163e-02 -5.088652e-01)
301           	(-2.765387e+01 1.612638e+03 3.883130e+03)	(-1.398045e+01 1.612627e+03 3.883637e+03)	(-1.367342e+01 1.045024e-02 -5.070436e-01)
302           	(-2.751688e+01 1.612022e+03 3.882317e+03)	(-1.385075e+01 1.612013e+03 3.882822e+03)	(-1.366613e+01 9.228732e-03 -5.049004e-01)
303           	(-2.746121e+01 1.611896e+03 3.882025e+03)	(-1.380234e+01 1.611888e+03 3.882528e+03)	(-1.365887e+01 8.071315e-03 -5.027178e-01)
304           	(-2.740932e+01 1.611774e+03 3.881767e+03)	(-1.375769e+01 1.611767e+03 3.882268e+03)	(-1.365162e+01 6.917840e-03 -5.005295e-01)
305           	(-2.735494e+01 1.611665e+03 3.881545e+03)	(-1.371063e+01 1.611659e+03 3.882043e+03)	(-1.364431e+01 5.734785e-03 -4.983114e-01)
306           	(-2.729388e+01 1.611506e+03 3.881267e+03)	(-1.365703e+01 1.611501e+03 3.881763e+03)	(-1.363684e+01 4.491056e-03 -4.960313e-01)
307           	(-2.723582e+01 1.611337e+03 3.880972e+03)	(-1.360649e+01 1.611334e+03 3.881466e+03)	(-1.362933e+01 3.249669e-03 -4.937406e-01)
308           	(-2.714615e+01 1.611117e+03 3.880654e+03)	(-1.352438e+01 1.611115e+03 3.881146e+03)	(-1.362177e+01 2.050104e-03 -4.914533e-01)
309           	(-2.708471e+01 1.611044e+03 3.880514e+03)	(-1.347042e+01 1.611043e+03 3.881003e+03)	(-1.361429e+01 9.175521e-04 -4.892367e-01)
310           	(-2.704359e+01 1.611160e+03 3.880750e+03)	(-1.343658e+01 1.611160e+03 3.881238e+03)	(-1.360700e+01 -1.387744e-04 -4.871775e-01)
311           	(-2.701091e+01 1.611222e+03 3.880847e+03)	(-1.341144e+01 1.611223e+03 3.881332e+03)	(-1.359947e+01 -1.316757e-03 -4.851917e-01)
312           	(-2.693597e+01 1.611254e+03 3.881015e+03)	(-1.334434e+01 1.611256e+03 3.881499e+03)	(-1.359163e+01 -2.585392e-03 -4.833067e-01)
313           	(-2.685760e+01 1.611300e+03 3.881131e+03)	(-1.327416e+01 1.611304e+03 3.881612e+03)	(-1.358344e+01 -3.889676e-03 -4.815157e-01)
314           	(-2.677317e+01 1.611189e+03 3.880983e+03)	(-1.319780e+01 1.611194e+03 3.881463e+03)	(-1.357537e+01 -5.046703e-03 -4.797015e-01)
315           	(-2.670550e+01 1.611157e+03 3.880950e+03)	(-1.313817e+01 1.611163e+03 3.881428e+03)	(-1.356732e+01 -6.147400e-03 -4.778457e-01)
316           	(-2.664701e+01 1.611150e+03 3.880942e+03)	(-1.308777e+01 1.611157e+03 3.881418e+03)	(-1.355924e+01 -7.200240e-03 -4.759321e-01)
317           	(-2.657438e+01 1.611087e+03 3.880893e+03)	(-1.302327e+01 1.611096e+03 3.881367e+03)	(-1.355110e+01 -8.217641e-03 -4.739718e-01)
