#,alpha.water_initial,alpha.water_final,p_rgh_initial,p_rgh_final
2846,2.564980e-06,6.787610e-09,1.986510e-04,6.224560e-07
2847,2.559510e-06,6.728680e-09,1.974240e-04,6.391010e-07
2848,2.555510e-06,6.685110e-09,1.958630e-04,6.126380e-07
2849,2.550480e-06,6.671970e-09,1.949410e-04,6.093020e-07
2850,2.547000e-06,6.667610e-09,1.940960e-04,6.457910e-07
2851,2.542790e-06,6.629450e-09,1.933120e-04,6.661330e-07
2852,2.539680e-06,6.612940e-09,1.921510e-04,6.514920e-07
2853,2.535420e-06,6.600360e-09,1.910400e-04,6.151710e-07
2854,2.532350e-06,6.570430e-09,1.900910e-04,6.292710e-07
2855,2.528490e-06,6.568900e-09,1.900880e-04,6.306200e-07
2856,2.525460e-06,6.541500e-09,1.891300e-04,6.476870e-07
2857,2.522260e-06,6.520890e-09,1.883180e-04,6.377140e-07
2858,2.519700e-06,6.515770e-09,1.876420e-04,6.048840e-07
2859,2.516700e-06,6.503830e-09,1.872160e-04,6.443540e-07
2860,2.513890e-06,6.507430e-09,1.869690e-04,6.473170e-07
2861,2.511200e-06,6.511110e-09,1.864790e-04,6.261940e-07
2862,2.509940e-06,6.483230e-09,1.858620e-04,5.944450e-07
2863,2.507930e-06,6.461260e-09,1.860000e-04,6.457240e-07
2864,2.282030e-06,5.397000e-09,1.541030e-04,7.658200e-07
2865,1.887130e-06,4.045750e-09,1.252970e-04,8.382210e-07
2866,1.866080e-06,4.001810e-09,1.196490e-04,6.702330e-07
2867,1.863790e-06,4.004340e-09,1.194470e-04,6.328010e-07
2868,1.866380e-06,4.013540e-09,1.187530e-04,5.950660e-07
2869,1.871030e-06,4.025240e-09,1.185000e-04,5.509520e-07
2870,1.876430e-06,4.037980e-09,1.188800e-04,5.575460e-07
2871,1.882090e-06,4.052560e-09,1.193200e-04,5.581200e-07
2872,1.887860e-06,4.068760e-09,1.190310e-04,5.141250e-07
2873,1.893700e-06,4.085870e-09,1.192940e-04,5.331370e-07
2874,1.899610e-06,4.103480e-09,1.198500e-04,5.349840e-07
2875,1.905590e-06,4.122780e-09,1.201860e-04,5.596100e-07
2876,1.911630e-06,4.137400e-09,1.202380e-04,5.113620e-07
2877,1.917740e-06,4.157100e-09,1.207600e-04,5.093200e-07
2878,1.923920e-06,4.174840e-09,1.219060e-04,5.635900e-07
2879,1.930140e-06,4.190740e-09,1.220460e-04,5.493020e-07
2880,1.936430e-06,4.207080e-09,1.222620e-04,5.350180e-07
2881,1.942600e-06,4.222700e-09,1.233030e-04,5.853710e-07
2882,1.948920e-06,4.239760e-09,1.230890e-04,5.746130e-07
2883,1.955310e-06,4.259180e-09,1.233500e-04,5.384480e-07
2884,1.961760e-06,4.280980e-09,1.249770e-04,6.249660e-07
2885,1.968260e-06,4.303140e-09,1.249660e-04,6.039060e-07
2886,1.974790e-06,4.324060e-09,1.251040e-04,5.499230e-07
2887,1.981320e-06,4.343550e-09,1.261750e-04,6.197340e-07
2888,1.987850e-06,4.361080e-09,1.256740e-04,5.617280e-07
2889,1.994380e-06,4.378140e-09,1.256980e-04,5.880450e-07
2890,2.000860e-06,4.395480e-09,1.268040e-04,6.460700e-07
2891,2.007300e-06,4.414360e-09,1.263260e-04,6.012810e-07
2892,2.013680e-06,4.435450e-09,1.262310e-04,5.654990e-07
2893,2.020020e-06,4.458780e-09,1.270850e-04,6.431590e-07
2894,2.026300e-06,4.483040e-09,1.262940e-04,5.617650e-07
2895,2.028960e-06,4.499290e-09,1.269570e-04,5.631660e-07
2896,2.034020e-06,4.520170e-09,1.275050e-04,6.505880e-07
2897,2.039110e-06,4.539370e-09,1.270610e-04,6.186140e-07
2898,2.043970e-06,4.555960e-09,1.268020e-04,5.979140e-07
2899,2.048710e-06,4.570200e-09,1.266030e-04,5.808250e-07
2900,2.053320e-06,4.584320e-09,1.263510e-04,5.626490e-07
2901,2.057800e-06,4.599160e-09,1.264300e-04,5.687220e-07
2902,2.062120e-06,4.614930e-09,1.264290e-04,5.347180e-07
2903,2.066290e-06,4.630560e-09,1.261860e-04,5.556530e-07
2904,2.070260e-06,4.645090e-09,1.258350e-04,5.146220e-07
2905,2.074060e-06,4.660210e-09,1.260590e-04,5.528530e-07
2906,2.077690e-06,4.675010e-09,1.258580e-04,5.682550e-07
2907,2.081120e-06,4.688060e-09,1.256820e-04,5.330850e-07
2908,2.084280e-06,4.692620e-09,1.256840e-04,5.611730e-07
2909,2.087260e-06,4.711120e-09,1.257160e-04,5.493310e-07
2910,2.089940e-06,4.721830e-09,1.253850e-04,5.491060e-07
2911,2.092360e-06,4.731920e-09,1.255260e-04,5.572150e-07
2912,2.094500e-06,4.741160e-09,1.250530e-04,5.365430e-07
2913,2.096390e-06,4.748750e-09,1.251840e-04,5.644140e-07
2914,2.098000e-06,4.756800e-09,1.247620e-04,5.653710e-07
2915,2.099350e-06,4.762130e-09,1.249530e-04,5.569820e-07
2916,2.100450e-06,4.767460e-09,1.240790e-04,5.474660e-07
2917,2.100730e-06,4.769990e-09,1.238150e-04,5.302460e-07
2918,2.101250e-06,4.771320e-09,1.235080e-04,5.517880e-07
2919,2.101520e-06,4.771670e-09,1.233820e-04,5.430210e-07
2920,2.101450e-06,4.771330e-09,1.226970e-04,5.392920e-07
2921,2.101160e-06,4.770100e-09,1.227420e-04,5.467890e-07
2922,2.100550e-06,4.764030e-09,1.222710e-04,5.595490e-07
2923,2.100250e-06,4.767270e-09,1.219110e-04,5.407740e-07
2924,2.099080e-06,4.764710e-09,1.215930e-04,5.627750e-07
2925,2.097630e-06,4.760870e-09,1.209950e-04,5.329340e-07
2926,2.095940e-06,4.755410e-09,1.202550e-04,5.042780e-07
2927,2.093980e-06,4.748620e-09,1.207870e-04,5.782400e-07
2928,2.091730e-06,4.740200e-09,1.198560e-04,5.415640e-07
2929,2.089280e-06,4.731070e-09,1.188360e-04,4.941560e-07
2930,2.086620e-06,4.721160e-09,1.189240e-04,5.679640e-07
2931,2.083710e-06,4.710480e-09,1.177380e-04,5.467260e-07
2932,2.080540e-06,4.699870e-09,1.171320e-04,5.278610e-07
2933,2.077150e-06,4.687760e-09,1.166000e-04,5.537770e-07
2934,2.073560e-06,4.676250e-09,1.161770e-04,5.233650e-07
2935,2.069760e-06,4.664020e-09,1.150990e-04,4.942290e-07
2936,2.065740e-06,4.644850e-09,1.146210e-04,5.094540e-07
2937,2.061560e-06,4.633360e-09,1.141360e-04,5.203460e-07
2938,2.057200e-06,4.617070e-09,1.138060e-04,5.368320e-07
2939,2.052610e-06,4.600120e-09,1.125590e-04,5.202370e-07
2940,2.047860e-06,4.582570e-09,1.118120e-04,5.008800e-07
2941,2.042950e-06,4.564510e-09,1.114390e-04,5.242810e-07
2942,2.037930e-06,4.545990e-09,1.104060e-04,4.896330e-07
2943,2.032630e-06,4.527830e-09,1.092800e-04,4.911220e-07
2944,2.027300e-06,4.508750e-09,1.081220e-04,4.533330e-07
2945,2.021840e-06,4.489880e-09,1.074260e-04,4.506160e-07
2946,2.016240e-06,4.469970e-09,1.064930e-04,4.244560e-07
2947,2.012720e-06,4.454120e-09,1.060070e-04,4.302480e-07
2948,2.005920e-06,4.430620e-09,1.052130e-04,4.233120e-07
2949,1.999070e-06,4.406940e-09,1.043900e-04,4.085840e-07
2950,1.992120e-06,4.375810e-09,1.036690e-04,4.138040e-07
2951,1.985190e-06,4.358630e-09,1.029010e-04,4.039630e-07
2952,1.978210e-06,4.336070e-09,1.020180e-04,3.975640e-07
2953,1.971210e-06,4.313450e-09,1.011790e-04,3.936220e-07
2954,1.964220e-06,4.291500e-09,1.009590e-04,4.146030e-07
2955,1.957260e-06,4.268600e-09,1.002120e-04,4.063280e-07
2956,1.950330e-06,4.245770e-09,9.936240e-05,3.989280e-07
2957,1.943460e-06,4.223410e-09,9.845890e-05,3.866270e-07
2958,1.936660e-06,4.201350e-09,9.777030e-05,3.777100e-07
2959,1.929900e-06,4.173910e-09,9.720320e-05,3.845440e-07
2960,1.923270e-06,4.157070e-09,9.683980e-05,3.968390e-07
2961,1.916720e-06,4.136840e-09,9.608090e-05,3.901310e-07
2962,1.910380e-06,4.117440e-09,9.549850e-05,3.967820e-07
2963,1.903940e-06,4.093260e-09,9.498850e-05,4.038250e-07
2964,1.897540e-06,4.077580e-09,9.426740e-05,3.816730e-07
2965,1.902520e-06,4.095070e-09,9.422060e-05,3.882740e-07
2966,1.929260e-06,4.180190e-09,9.540920e-05,3.943480e-07
2967,1.979280e-06,4.334690e-09,9.808410e-05,4.198120e-07
2968,2.051710e-06,4.601070e-09,1.027620e-04,4.300290e-07
2969,2.144770e-06,4.945060e-09,1.088830e-04,4.346400e-07
2970,2.250170e-06,5.360510e-09,1.166440e-04,4.425390e-07
2971,2.340870e-06,5.778940e-09,1.252910e-04,4.516760e-07
2972,2.388170e-06,6.118950e-09,1.341500e-04,4.294830e-07
2973,2.408380e-06,6.393750e-09,1.419660e-04,4.289840e-07
2974,2.416790e-06,6.648800e-09,1.442430e-04,4.321590e-07
2975,2.420190e-06,6.843090e-09,1.462540e-04,4.294550e-07
2976,2.421030e-06,6.997580e-09,1.475420e-04,4.562580e-07
2977,2.420980e-06,7.048510e-09,1.477650e-04,4.604150e-07
2978,2.420850e-06,7.083890e-09,1.475030e-04,4.645600e-07
2979,2.422280e-06,7.115190e-09,1.471120e-04,4.637150e-07
2980,2.426070e-06,7.146320e-09,1.472400e-04,4.717510e-07
2981,2.434440e-06,7.124710e-09,1.472710e-04,4.737400e-07
2982,2.443220e-06,7.287880e-09,1.472830e-04,4.790550e-07
2983,2.451320e-06,7.221960e-09,1.475590e-04,5.028700e-07
2984,2.465110e-06,7.470570e-09,1.478330e-04,4.971680e-07
2985,2.477990e-06,7.642300e-09,1.484510e-04,5.188380e-07
2986,2.485280e-06,7.747760e-09,1.490250e-04,5.506170e-07
2987,2.493580e-06,7.873010e-09,1.503600e-04,5.849960e-07
2988,2.503850e-06,8.020570e-09,1.510140e-04,5.909090e-07
2989,2.515100e-06,7.917130e-09,1.518720e-04,5.979480e-07
2990,2.520430e-06,8.151220e-09,1.523660e-04,6.139690e-07
2991,2.528370e-06,8.046850e-09,1.533850e-04,6.162140e-07
2992,2.530820e-06,8.165720e-09,1.541820e-04,6.559350e-07
2993,2.537920e-06,8.255570e-09,1.548230e-04,6.261370e-07
2994,2.540610e-06,8.327300e-09,1.553570e-04,6.648750e-07
2995,2.546650e-06,8.281830e-09,1.560590e-04,6.453530e-07
2996,2.545780e-06,8.365480e-09,1.566530e-04,6.611630e-07
2997,2.552160e-06,8.336190e-09,1.575540e-04,6.730120e-07
2998,2.543930e-06,8.218770e-09,1.574420e-04,6.968540e-07
2999,2.531810e-06,8.177690e-09,1.579000e-04,6.746970e-07
3000,2.527090e-06,8.337110e-09,1.582410e-04,6.718930e-07
3001,2.527780e-06,8.226120e-09,1.585910e-04,6.562060e-07
3002,2.527970e-06,8.457670e-09,1.594850e-04,7.113270e-07
3003,2.531940e-06,8.117790e-09,1.596870e-04,6.945760e-07
3004,2.533120e-06,7.688770e-09,1.486620e-04,6.049240e-07
3005,2.473790e-06,7.426840e-09,1.483020e-04,5.909990e-07
3006,2.460370e-06,6.405510e-09,1.438240e-04,5.736810e-07
3007,2.417710e-06,6.714130e-09,1.456930e-04,6.171430e-07
3008,2.387790e-06,7.130330e-09,1.460460e-04,6.142200e-07
3009,2.378000e-06,7.066790e-09,1.466430e-04,5.796400e-07
3010,2.383570e-06,7.181770e-09,1.475060e-04,5.530650e-07
3011,2.396450e-06,7.073110e-09,1.488680e-04,6.246560e-07
3012,2.408400e-06,7.341950e-09,1.488290e-04,5.698610e-07
3013,2.424790e-06,7.284550e-09,1.494060e-04,5.904610e-07
3014,2.434010e-06,7.490760e-09,1.494120e-04,5.910750e-07
3015,2.439050e-06,7.369900e-09,1.492960e-04,6.093880e-07
3016,2.450810e-06,7.680440e-09,1.483360e-04,5.647170e-07
3017,2.431970e-06,7.549250e-09,1.485430e-04,6.213110e-07
3018,2.442340e-06,7.816820e-09,1.477700e-04,6.092700e-07
3019,2.446950e-06,7.836850e-09,1.484160e-04,6.303120e-07
3020,2.458500e-06,7.924710e-09,1.474450e-04,6.088420e-07
3021,2.452780e-06,7.601320e-09,1.478670e-04,6.369980e-07
3022,2.440660e-06,6.441840e-09,1.342120e-04,6.152410e-07
3023,2.407790e-06,6.949170e-09,1.421020e-04,6.707410e-07
3024,2.369430e-06,7.179790e-09,1.417430e-04,6.161380e-07
3025,2.352420e-06,6.963480e-09,1.414320e-04,6.092680e-07
3026,2.346450e-06,7.079910e-09,1.419270e-04,5.945410e-07
3027,2.363670e-06,7.204540e-09,1.424600e-04,5.595010e-07
3028,2.381580e-06,7.665000e-09,1.437620e-04,6.009220e-07
3029,2.395000e-06,7.841870e-09,1.443770e-04,5.712990e-07
3030,2.411240e-06,7.408060e-09,1.440180e-04,5.825570e-07
3031,2.398060e-06,7.307520e-09,1.441870e-04,5.540670e-07
3032,2.400800e-06,7.030730e-09,1.445900e-04,5.640620e-07
3033,2.408520e-06,7.138210e-09,1.445270e-04,5.879210e-07
3034,2.414300e-06,7.201410e-09,1.440830e-04,5.745100e-07
3035,2.425230e-06,7.693410e-09,1.440950e-04,5.631270e-07
3036,2.431460e-06,7.596330e-09,1.438780e-04,5.632580e-07
3037,2.434670e-06,7.747830e-09,1.433250e-04,5.827710e-07
3038,2.425330e-06,7.478250e-09,1.431050e-04,5.932120e-07
3039,2.433560e-06,7.693720e-09,1.416340e-04,5.667710e-07
3040,2.421460e-06,7.296360e-09,1.406680e-04,5.797700e-07
3041,2.421810e-06,7.393910e-09,1.388680e-04,5.636280e-07
3042,2.401830e-06,7.128210e-09,1.367650e-04,5.473500e-07
3043,2.388890e-06,6.941950e-09,1.316790e-04,5.600550e-07
3044,2.362950e-06,6.703350e-09,1.248720e-04,5.449190e-07
3045,2.329840e-06,6.247030e-09,1.190360e-04,5.769660e-07
3046,2.283800e-06,5.892010e-09,1.141010e-04,5.854730e-07
3047,2.224290e-06,5.558610e-09,1.090690e-04,5.281070e-07
3048,2.168150e-06,5.277470e-09,1.049550e-04,5.460360e-07
3049,2.114550e-06,5.073030e-09,1.011560e-04,5.204120e-07
3050,2.067270e-06,4.885460e-09,9.876500e-05,5.418400e-07
3051,2.030600e-06,4.788100e-09,9.618010e-05,5.062460e-07
3052,2.003770e-06,4.676400e-09,9.497670e-05,5.326510e-07
3053,1.986660e-06,4.619530e-09,9.376490e-05,5.335240e-07
3054,1.979070e-06,4.602330e-09,9.316070e-05,4.997330e-07
3055,1.980520e-06,4.576990e-09,9.355620e-05,5.146040e-07
3056,1.990890e-06,4.666370e-09,9.460550e-05,5.208650e-07
3057,2.009620e-06,4.659750e-09,9.571520e-05,5.050070e-07
3058,2.036490e-06,4.855140e-09,9.816700e-05,5.365860e-07
3059,2.071110e-06,4.891540e-09,1.004130e-04,5.192200e-07
3060,2.111100e-06,5.176810e-09,1.042710e-04,5.579300e-07
3061,2.153950e-06,5.252240e-09,1.077630e-04,5.413020e-07
3062,2.196710e-06,5.587660e-09,1.123270e-04,5.409150e-07
3063,2.234180e-06,5.683740e-09,1.181900e-04,5.906470e-07
3064,2.254720e-06,5.977370e-09,1.230580e-04,5.551240e-07
3065,2.271500e-06,6.078100e-09,1.303820e-04,5.878410e-07
3066,2.283900e-06,6.412190e-09,1.363090e-04,5.762600e-07
3067,2.290020e-06,6.504020e-09,1.374880e-04,5.634140e-07
3068,2.293450e-06,6.820710e-09,1.389310e-04,5.875820e-07
3069,2.295460e-06,6.841650e-09,1.390360e-04,5.823390e-07
3070,2.297420e-06,7.004740e-09,1.394660e-04,6.018200e-07
3071,2.301190e-06,6.924730e-09,1.398460e-04,6.572380e-07
3072,2.307420e-06,7.064820e-09,1.397270e-04,6.417920e-07
3073,2.314810e-06,6.964100e-09,1.393120e-04,6.179720e-07
3074,2.323370e-06,7.160000e-09,1.397620e-04,6.204200e-07
3075,2.330090e-06,7.177720e-09,1.404140e-04,6.528570e-07
3076,2.340840e-06,7.436700e-09,1.402280e-04,6.251380e-07
3077,2.348310e-06,7.391260e-09,1.398360e-04,5.991530e-07
3078,2.354700e-06,7.526180e-09,1.403390e-04,6.393790e-07
3079,2.364890e-06,7.525430e-09,1.383940e-04,5.550690e-07
3080,2.369550e-06,7.552060e-09,1.385550e-04,5.988050e-07
3081,2.378210e-06,7.688140e-09,1.387230e-04,6.102950e-07
3082,2.385510e-06,7.656240e-09,1.384270e-04,5.702220e-07
3083,2.388860e-06,7.895590e-09,1.392250e-04,6.287860e-07
3084,2.391830e-06,7.704300e-09,1.385600e-04,5.827530e-07
3085,2.395260e-06,7.653280e-09,1.385760e-04,6.184720e-07
3086,2.390820e-06,7.591010e-09,1.382020e-04,6.286750e-07
3087,2.391200e-06,7.521270e-09,1.376230e-04,5.904730e-07
3088,2.395800e-06,7.930120e-09,1.378280e-04,6.158110e-07
3089,2.395170e-06,7.786130e-09,1.371820e-04,5.838000e-07
3090,2.392840e-06,7.893180e-09,1.368450e-04,5.463210e-07
3091,2.388320e-06,7.624650e-09,1.374250e-04,5.660230e-07
3092,2.388610e-06,7.873100e-09,1.375970e-04,5.718830e-07
3093,2.390030e-06,7.941760e-09,1.374490e-04,5.651030e-07
3094,2.385270e-06,7.799010e-09,1.379060e-04,5.792370e-07
3095,2.381540e-06,7.513960e-09,1.382100e-04,5.880940e-07
3096,2.383270e-06,7.960860e-09,1.382450e-04,5.690470e-07
3097,2.380630e-06,7.593990e-09,1.386680e-04,5.771190e-07
3098,2.371630e-06,7.755280e-09,1.386830e-04,5.709930e-07
3099,2.372380e-06,7.737520e-09,1.385730e-04,5.687830e-07
3100,2.370220e-06,7.555440e-09,1.393860e-04,6.089260e-07
3101,2.358660e-06,7.268380e-09,1.388920e-04,5.853670e-07
3102,2.356720e-06,7.379780e-09,1.386280e-04,5.695350e-07
3103,2.358620e-06,7.667590e-09,1.393980e-04,6.092130e-07
3104,2.356130e-06,7.440730e-09,1.387400e-04,5.784270e-07
3105,2.347010e-06,7.394490e-09,1.386660e-04,5.741160e-07
3106,2.340550e-06,7.245130e-09,1.389110e-04,6.115120e-07
3107,2.325450e-06,7.286960e-09,1.380200e-04,5.684260e-07
3108,2.328750e-06,7.440660e-09,1.379020e-04,5.765010e-07
